"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 09월 28일","28.80","27.85","28.80","27.85","749.81K","3.41%"
"2018년 09월 27일","27.85","27.25","28.05","26.85","603.63K","2.20%"
"2018년 09월 26일","27.25","27.10","27.98","26.46","593.15K","0.18%"
"2018년 09월 25일","27.20","27.80","27.80","26.83","497.26K","-0.55%"
"2018년 09월 24일","27.35","27.50","27.95","26.95","680.79K","0.18%"
"2018년 09월 21일","27.30","26.00","27.30","26.00","1.61M","4.40%"
"2018년 09월 20일","26.15","26.85","26.95","25.75","776.99K","-2.24%"
"2018년 09월 19일","26.75","27.50","27.70","26.52","581.77K","-3.08%"
"2018년 09월 18일","27.60","27.30","28.15","27.05","598.90K","1.28%"
"2018년 09월 17일","27.25","27.35","27.85","27.05","511.51K","0.18%"
"2018년 09월 14일","27.20","27.84","27.90","27.05","518.59K","-1.98%"
"2018년 09월 13일","27.75","27.95","28.15","27.35","3.61M","-0.18%"
"2018년 09월 12일","27.80","27.20","27.88","27.05","1.33M","2.58%"
"2018년 09월 11일","27.10","26.60","27.40","26.10","695.80K","1.31%"
"2018년 09월 10일","26.75","26.20","26.75","25.85","861.12K","2.10%"
"2018년 09월 07일","26.20","26.10","26.50","25.85","597.04K","0.58%"
"2018년 09월 06일","26.05","27.50","27.89","26.00","801.11K","-5.27%"
"2018년 09월 05일","27.50","27.00","27.95","26.70","1.29M","2.42%"
"2018년 09월 04일","26.85","27.05","27.35","26.45","1.35M","-0.37%"
"2018년 08월 31일","26.95","26.40","27.15","25.80","998.33K","2.28%"
"2018년 08월 30일","26.35","25.90","26.73","25.45","705.23K","0.57%"
"2018년 08월 29일","26.20","25.90","26.25","25.60","596.24K","1.75%"
"2018년 08월 28일","25.75","26.35","26.75","25.20","846.24K","-2.65%"
"2018년 08월 27일","26.45","26.90","26.95","26.10","653.16K","0.19%"
"2018년 08월 24일","26.40","26.65","26.83","26.30","867.67K","-0.94%"
"2018년 08월 23일","26.65","26.00","26.70","25.50","823.07K","2.50%"
"2018년 08월 22일","26.00","25.15","26.20","25.15","1.06M","3.79%"
"2018년 08월 21일","25.05","24.35","25.10","23.90","861.63K","3.30%"
"2018년 08월 20일","24.25","23.40","24.55","23.40","1.10M","4.98%"
"2018년 08월 17일","23.10","22.35","23.24","21.77","737.77K","3.13%"
"2018년 08월 16일","22.40","21.90","22.95","21.90","816.66K","2.99%"
"2018년 08월 15일","21.75","21.70","22.17","21.10","727.58K","0.58%"
"2018년 08월 14일","21.63","21.45","21.65","21.20","407.34K","1.29%"
"2018년 08월 13일","21.35","21.15","21.70","20.95","670.89K","1.43%"
"2018년 08월 10일","21.05","20.05","21.40","20.05","1.13M","3.95%"
"2018년 08월 09일","20.25","20.55","20.90","20.00","1.30M","-0.49%"
"2018년 08월 08일","20.35","20.45","20.73","20.20","1.10M","-0.25%"
"2018년 08월 07일","20.40","18.95","21.50","18.75","2.44M","14.29%"
"2018년 08월 06일","17.85","17.70","17.95","17.45","531.86K","1.42%"
"2018년 08월 03일","17.60","17.80","17.83","17.35","528.40K","-0.85%"
"2018년 08월 02일","17.75","17.35","17.75","17.20","654.15K","1.43%"
"2018년 08월 01일","17.50","17.10","17.55","17.00","571.03K","2.64%"
"2018년 07월 31일","17.05","16.80","17.10","16.70","479.81K","1.19%"
"2018년 07월 30일","16.85","16.50","17.10","16.50","477.12K","1.81%"
"2018년 07월 27일","16.55","16.55","16.65","16.40","443.74K","0.61%"
"2018년 07월 26일","16.45","16.55","16.67","16.25","600.46K","-0.60%"
"2018년 07월 25일","16.55","16.50","16.63","16.30","508.82K","0.00%"
"2018년 07월 24일","16.55","16.40","16.65","16.25","362.82K","1.85%"
"2018년 07월 23일","16.25","16.60","16.65","16.05","306.21K","-2.69%"
"2018년 07월 20일","16.70","17.05","17.05","16.50","349.72K","-2.05%"
"2018년 07월 19일","17.05","17.15","17.44","16.90","385.78K","-0.58%"
"2018년 07월 18일","17.15","16.80","17.20","16.75","591.24K","2.08%"
"2018년 07월 17일","16.80","16.80","17.00","16.70","387.33K","-0.59%"
"2018년 07월 16일","16.90","17.25","17.30","16.75","339.63K","-2.31%"
"2018년 07월 13일","17.30","17.40","17.70","17.25","429.12K","0.00%"
"2018년 07월 12일","17.30","17.30","17.45","17.08","406.32K","0.00%"
"2018년 07월 11일","17.30","17.30","17.55","17.05","324.40K","0.00%"
"2018년 07월 10일","17.30","17.30","17.60","17.25","407.03K","0.87%"
"2018년 07월 09일","17.15","17.05","17.35","17.05","374.05K","-0.29%"
"2018년 07월 06일","17.20","17.25","17.35","17.05","240.48K","-0.58%"
"2018년 07월 05일","17.30","17.40","17.40","17.05","672.35K","0.29%"
"2018년 07월 03일","17.25","17.65","17.77","17.20","253.23K","-1.43%"
"2018년 07월 02일","17.50","18.00","18.00","17.35","399.40K","-1.96%"
"2018년 06월 29일","17.85","17.65","17.98","17.60","707.56K","1.71%"
"2018년 06월 28일","17.55","17.70","17.90","17.55","626.05K","-1.13%"
"2018년 06월 27일","17.75","17.95","18.06","17.60","464.96K","-1.11%"
"2018년 06월 26일","17.95","18.25","18.30","17.60","726.85K","-0.55%"
"2018년 06월 25일","18.05","17.90","18.05","17.50","484.37K","0.56%"
"2018년 06월 22일","17.95","17.40","18.05","17.40","759.70K","3.16%"
"2018년 06월 21일","17.40","18.05","18.05","17.20","1.88M","-3.60%"
"2018년 06월 20일","18.05","18.25","18.45","17.70","777.54K","-0.82%"
"2018년 06월 19일","18.20","18.10","18.25","17.83","851.09K","0.00%"
"2018년 06월 18일","18.20","17.15","18.30","17.00","973.11K","5.51%"
"2018년 06월 15일","17.25","17.10","17.55","17.10","1.37M","0.58%"
"2018년 06월 14일","17.15","16.90","17.45","16.70","545.79K","1.18%"
"2018년 06월 13일","16.95","17.20","17.35","16.60","786.77K","-1.74%"
"2018년 06월 12일","17.25","17.50","17.70","17.05","589.99K","-1.71%"
"2018년 06월 11일","17.55","18.10","18.35","17.35","994.44K","-3.04%"
"2018년 06월 08일","18.10","17.95","18.13","17.75","1.21M","0.84%"
"2018년 06월 07일","17.95","17.75","18.02","17.75","704.60K","1.13%"
"2018년 06월 06일","17.75","17.60","17.95","17.35","909.19K","1.43%"
"2018년 06월 05일","17.50","17.55","17.65","17.35","709.34K","0.00%"
"2018년 06월 04일","17.50","17.70","17.75","17.31","572.54K","-0.85%"
"2018년 06월 01일","17.65","17.85","18.00","17.40","591.54K","-1.12%"
"2018년 05월 31일","17.85","17.85","17.95","17.73","418.93K","0.00%"
"2018년 05월 30일","17.85","18.00","18.15","17.75","706.35K","-0.83%"
"2018년 05월 29일","18.00","17.60","18.10","17.55","1.20M","2.27%"
"2018년 05월 25일","17.60","17.50","17.65","17.33","626.87K","0.00%"
"2018년 05월 24일","17.60","17.55","17.75","17.25","1.09M","1.15%"
"2018년 05월 23일","17.40","17.30","17.48","16.90","1.15M","0.29%"
"2018년 05월 22일","17.35","17.55","17.75","17.15","1.12M","-1.14%"
"2018년 05월 21일","17.55","17.10","17.85","17.10","2.12M","3.54%"
"2018년 05월 18일","16.95","16.75","17.10","16.60","1.54M","1.80%"
"2018년 05월 17일","16.65","15.95","16.80","15.80","2.46M","6.39%"
"2018년 05월 16일","15.65","15.55","15.85","15.50","1.66M","1.29%"
"2018년 05월 15일","15.45","15.00","15.45","14.80","2.87M","2.32%"
"2018년 05월 14일","15.10","15.00","15.48","14.80","10.81M","9.82%"
"2018년 05월 11일","13.75","13.65","13.82","13.65","442.86K","0.36%"
"2018년 05월 10일","13.70","13.50","13.75","13.40","449.36K","1.48%"
"2018년 05월 09일","13.50","13.50","13.52","13.30","745.25K","0.37%"
"2018년 05월 08일","13.45","13.20","13.48","13.15","500.21K","1.51%"
"2018년 05월 07일","13.25","13.15","13.60","13.05","1.42M","0.38%"
"2018년 05월 04일","13.20","12.85","13.30","12.50","1.31M","-1.12%"
"2018년 05월 03일","13.35","13.20","13.35","13.05","412.59K","0.38%"
"2018년 05월 02일","13.30","13.20","13.38","13.18","298.91K","1.14%"
"2018년 05월 01일","13.15","12.85","13.25","12.75","392.79K","1.94%"
"2018년 04월 30일","12.90","13.05","13.20","12.80","437.06K","-1.90%"
"2018년 04월 27일","13.15","13.25","13.40","13.00","357.85K","-0.75%"
"2018년 04월 26일","13.25","13.10","13.30","13.00","364.97K","1.92%"
"2018년 04월 25일","13.00","13.00","13.15","12.85","589.27K","-0.38%"
"2018년 04월 24일","13.05","13.00","13.20","12.85","387.73K","0.38%"
"2018년 04월 23일","13.00","13.00","13.20","12.85","651.99K","0.39%"
"2018년 04월 20일","12.95","12.85","13.15","12.75","903.94K","0.00%"
"2018년 04월 19일","12.95","13.40","13.40","12.77","453.92K","-3.00%"
"2018년 04월 18일","13.35","13.10","13.50","13.07","830.30K","1.91%"
"2018년 04월 17일","13.10","13.40","13.50","13.10","588.17K","-2.24%"
"2018년 04월 16일","13.40","13.40","13.50","12.95","787.98K","-0.74%"
"2018년 04월 13일","13.50","13.50","13.55","13.15","354.13K","0.37%"
"2018년 04월 12일","13.45","13.40","13.60","13.38","430.67K","-0.37%"
"2018년 04월 11일","13.50","13.50","13.65","13.45","474.06K","0.00%"
"2018년 04월 10일","13.50","13.55","13.75","13.45","493.76K","0.00%"
"2018년 04월 09일","13.50","14.00","14.04","13.38","672.60K","-2.17%"
"2018년 04월 06일","13.80","13.65","13.95","13.60","925.83K","0.73%"
"2018년 04월 05일","13.70","13.40","14.10","13.40","1.70M","3.79%"
"2018년 04월 04일","13.20","12.95","13.45","12.60","778.90K","1.54%"
"2018년 04월 03일","13.00","12.85","13.07","12.73","476.69K","1.56%"
"2018년 04월 02일","12.80","12.85","13.00","12.75","443.80K","0.00%"
"2018년 03월 29일","12.80","12.70","12.95","12.65","730.66K","1.59%"
"2018년 03월 28일","12.60","12.65","12.90","12.60","505.80K","-0.40%"
"2018년 03월 27일","12.65","12.75","13.05","12.60","637.36K","0.00%"
"2018년 03월 26일","12.65","12.30","12.75","12.25","684.66K","4.55%"
"2018년 03월 23일","12.10","12.35","12.35","12.10","491.60K","-0.82%"
"2018년 03월 22일","12.20","12.25","12.35","12.10","661.48K","-0.81%"
"2018년 03월 21일","12.30","12.15","12.35","12.05","406.73K","0.41%"
"2018년 03월 20일","12.25","12.25","12.55","12.10","544.06K","0.00%"
"2018년 03월 19일","12.25","12.05","12.35","12.00","532.15K","1.66%"
"2018년 03월 16일","12.05","11.70","12.15","11.70","743.84K","2.55%"
"2018년 03월 15일","11.75","11.30","11.80","11.30","682.47K","3.98%"
"2018년 03월 14일","11.30","11.20","11.35","11.00","847.30K","2.26%"
"2018년 03월 13일","11.05","11.00","11.20","10.87","630.94K","1.38%"
"2018년 03월 12일","10.90","11.30","11.30","10.85","440.61K","-2.68%"
"2018년 03월 09일","11.20","11.05","11.35","10.92","961.83K","2.75%"
"2018년 03월 08일","10.90","10.85","11.00","10.65","388.79K","0.46%"
"2018년 03월 07일","10.85","10.80","11.05","10.65","363.99K","-0.46%"
"2018년 03월 06일","10.90","10.90","11.00","10.75","451.89K","0.00%"
"2018년 03월 05일","10.90","10.90","11.05","10.80","347.14K","0.00%"
"2018년 03월 02일","10.90","10.75","11.10","10.75","690.04K","0.93%"
"2018년 03월 01일","10.80","11.05","11.13","10.77","373.99K","-2.70%"
"2018년 02월 28일","11.10","11.05","11.38","11.05","297.75K","0.91%"
"2018년 02월 27일","11.00","11.30","11.45","11.00","243.27K","-2.22%"
"2018년 02월 26일","11.25","11.35","11.40","11.15","324.66K","-0.88%"
"2018년 02월 23일","11.35","11.55","11.57","11.20","231.99K","-0.87%"
"2018년 02월 22일","11.45","11.60","11.75","11.40","390.85K","-1.29%"
"2018년 02월 21일","11.60","11.45","11.65","11.40","550.82K","2.20%"
"2018년 02월 20일","11.35","11.60","11.65","11.27","354.35K","-2.58%"
"2018년 02월 16일","11.65","11.20","11.70","11.20","348.49K","3.56%"
"2018년 02월 15일","11.25","11.05","11.25","10.90","202.57K","1.81%"
"2018년 02월 14일","11.05","10.80","11.15","10.55","241.62K","1.84%"
"2018년 02월 13일","10.85","10.75","11.00","10.36","294.91K","0.00%"
"2018년 02월 12일","10.85","11.00","11.15","10.75","371.95K","-1.36%"
"2018년 02월 09일","11.00","10.50","11.10","10.50","1.08M","6.80%"
"2018년 02월 08일","10.30","9.95","10.40","9.70","709.03K","4.04%"
"2018년 02월 07일","9.90","9.85","10.10","9.65","430.61K","0.51%"
"2018년 02월 06일","9.85","9.65","10.00","9.50","428.68K","0.51%"
"2018년 02월 05일","9.80","10.15","10.30","9.80","415.93K","-4.39%"
"2018년 02월 02일","10.25","10.25","10.45","10.05","568.14K","-1.44%"
"2018년 02월 01일","10.40","10.65","10.80","10.35","254.00K","-2.80%"
"2018년 01월 31일","10.70","10.65","10.90","10.60","252.52K","0.94%"
"2018년 01월 30일","10.60","10.70","10.70","10.45","299.33K","-0.93%"
"2018년 01월 29일","10.70","11.00","11.00","10.65","551.99K","-2.73%"
"2018년 01월 26일","11.00","11.00","11.15","10.85","340.45K","0.46%"
"2018년 01월 25일","10.95","11.00","11.10","10.85","541.14K","0.00%"
"2018년 01월 24일","10.95","10.95","11.10","10.90","205.41K","0.46%"
"2018년 01월 23일","10.90","11.00","11.05","10.85","159.63K","-0.46%"
"2018년 01월 22일","10.95","11.05","11.20","10.80","241.81K","-0.90%"
"2018년 01월 19일","11.05","10.85","11.05","10.80","236.22K","1.38%"
"2018년 01월 18일","10.90","11.15","11.20","10.85","322.16K","-2.02%"
"2018년 01월 17일","11.13","11.10","11.27","10.90","270.96K","1.14%"
"2018년 01월 16일","11.00","11.20","11.40","11.00","313.84K","-2.22%"
"2018년 01월 12일","11.25","11.20","11.35","11.15","221.70K","-0.44%"
"2018년 01월 11일","11.30","10.95","11.35","10.95","181.68K","2.73%"
"2018년 01월 10일","11.00","11.00","11.10","10.85","342.03K","-0.45%"
"2018년 01월 09일","11.05","11.00","11.15","10.75","435.50K","0.00%"
"2018년 01월 08일","11.05","11.20","11.40","10.85","622.89K","-2.21%"
"2018년 01월 05일","11.30","11.60","11.65","11.23","401.07K","-2.16%"
"2018년 01월 04일","11.55","11.80","11.90","11.50","814.27K","-1.70%"
"2018년 01월 03일","11.75","11.85","11.95","11.70","315.14K","-1.26%"
"2018년 01월 02일","11.90","11.95","12.00","11.75","299.91K","0.85%"
