"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 02월 21일","7,132.25","7,081.25","7,143.50","7,034.50","-","0.77%"
"2018년 02월 20일","7,077.50","7,122.25","7,123.25","7,060.75","-","-0.79%"
"2018년 02월 19일","7,134.00","7,190.75","7,203.50","7,088.25","-","-0.72%"
"2018년 02월 16일","7,185.50","7,194.00","7,253.00","7,182.50","-","-0.07%"
"2018년 02월 15일","7,190.75","7,161.75","7,200.25","7,126.50","-","0.37%"
"2018년 02월 14일","7,164.00","7,010.25","7,176.00","6,965.75","-","2.14%"
"2018년 02월 13일","7,013.75","6,844.25","7,024.50","6,842.50","-","2.18%"
"2018년 02월 12일","6,864.25","6,806.75","6,888.50","6,806.75","-","1.71%"
"2018년 02월 09일","6,749.00","6,832.50","6,858.25","6,733.00","-","-1.63%"
"2018년 02월 08일","6,860.75","6,902.50","6,940.50","6,808.75","-","-0.20%"
"2018년 02월 07일","6,874.50","7,126.50","7,160.75","6,865.50","-","-2.93%"
"2018년 02월 06일","7,081.75","7,086.25","7,139.50","7,026.75","-","-0.64%"
"2018년 02월 05일","7,127.25","7,057.00","7,219.75","7,051.25","-","0.71%"
"2018년 02월 02일","7,076.75","7,129.50","7,188.75","7,029.50","-","-0.54%"
"2018년 02월 01일","7,115.50","7,116.50","7,140.00","7,064.00","-","0.20%"
"2018년 01월 31일","7,101.25","7,079.00","7,163.75","7,047.75","-","0.28%"
"2018년 01월 30일","7,081.75","7,093.75","7,121.25","6,993.75","-","-0.09%"
"2018년 01월 29일","7,088.25","7,104.00","7,168.75","7,072.00","-","-0.06%"
"2018년 01월 26일","7,092.25","7,098.00","7,149.50","7,062.50","-","-0.32%"
"2018년 01월 25일","7,115.00","7,151.50","7,207.75","7,110.75","-","-0.38%"
"2018년 01월 24일","7,142.25","6,923.75","7,173.50","6,923.75","-","3.47%"
"2018년 01월 23일","6,902.75","7,092.00","7,099.25","6,885.50","-","-2.47%"
"2018년 01월 22일","7,077.50","7,055.75","7,116.25","7,052.00","-","0.45%"
"2018년 01월 19일","7,045.50","7,097.25","7,145.75","7,041.50","-","-0.44%"
"2018년 01월 18일","7,076.50","7,041.75","7,105.00","7,037.25","-","0.27%"
"2018년 01월 17일","7,057.50","7,105.25","7,115.25","7,028.00","-","-0.77%"
"2018년 01월 16일","7,112.25","7,208.00","7,221.75","7,035.50","-","-1.28%"
"2018년 01월 15일","7,204.25","7,142.50","7,261.50","7,142.25","-","1.29%"
"2018년 01월 12일","7,112.75","7,136.75","7,169.25","7,101.25","-","-0.24%"
"2018년 01월 11일","7,130.00","7,155.75","7,184.50","7,084.25","-","-0.23%"
"2018년 01월 10일","7,146.50","7,104.50","7,223.25","7,097.25","-","0.56%"
"2018년 01월 09일","7,106.75","7,130.00","7,183.75","7,086.50","-","-0.26%"
"2018년 01월 08일","7,125.25","7,139.50","7,157.00","7,106.00","-","0.09%"
"2018년 01월 05일","7,118.75","7,205.50","7,217.50","7,108.75","-","-0.89%"
"2018년 01월 04일","7,182.75","7,165.25","7,265.50","7,149.75","-","0.08%"
"2018년 01월 03일","7,176.75","7,209.00","7,213.50","7,133.25","-","-0.57%"
"2018년 01월 02일","7,218.00","7,255.75","7,279.75","7,197.50","-","-0.47%"
"2017년 12월 29일","7,251.75","7,281.00","7,292.00","7,185.25","-","-0.39%"
"2017년 12월 28일","7,280.50","7,223.50","7,312.25","7,196.50","-","0.88%"
"2017년 12월 27일","7,217.25","7,201.00","7,258.25","7,150.50","-","1.15%"
"2017년 12월 22일","7,135.50","7,066.50","7,138.50","7,034.25","-","0.71%"
"2017년 12월 21일","7,085.25","7,044.50","7,087.50","7,006.25","-","0.54%"
"2017년 12월 20일","7,047.50","6,923.50","7,069.50","6,914.75","-","1.58%"
"2017년 12월 19일","6,938.00","6,908.25","6,951.50","6,861.75","-","0.06%"
"2017년 12월 18일","6,933.50","6,897.50","6,934.50","6,861.75","-","0.45%"
"2017년 12월 15일","6,902.25","6,781.50","6,912.75","6,763.00","-","1.75%"
"2017년 12월 14일","6,783.25","6,748.25","6,801.25","6,694.75","-","0.62%"
"2017년 12월 13일","6,741.50","6,666.50","6,748.25","6,654.50","-","0.97%"
"2017년 12월 12일","6,676.50","6,655.50","6,687.00","6,630.25","-","0.33%"
"2017년 12월 11일","6,654.75","6,579.50","6,672.25","6,554.75","-","1.17%"
"2017년 12월 08일","6,578.00","6,566.50","6,616.50","6,546.00","-","0.30%"
"2017년 12월 07일","6,558.00","6,556.50","6,618.25","6,526.75","-","0.10%"
"2017년 12월 06일","6,551.75","6,550.75","6,603.75","6,524.50","-","0.36%"
"2017년 12월 05일","6,528.00","6,817.25","6,831.25","6,507.50","-","-4.12%"
"2017년 12월 04일","6,808.25","6,834.25","6,862.75","6,797.25","-","-0.11%"
"2017년 12월 01일","6,815.50","6,770.75","6,875.50","6,750.75","-","0.72%"
"2017년 11월 30일","6,766.75","6,767.75","6,807.00","6,721.00","-","0.24%"
"2017년 11월 29일","6,750.75","6,814.50","6,845.50","6,737.50","-","-0.83%"
"2017년 11월 28일","6,807.25","6,931.50","6,941.00","6,797.50","-","-1.75%"
"2017년 11월 27일","6,928.25","7,006.25","7,023.25","6,908.00","-","-1.29%"
"2017년 11월 24일","7,018.50","6,961.75","7,021.50","6,960.75","-","0.67%"
"2017년 11월 23일","6,971.50","6,939.50","6,982.50","6,911.25","-","0.49%"
"2017년 11월 22일","6,937.75","6,924.75","6,956.50","6,900.25","-","0.25%"
"2017년 11월 21일","6,920.25","6,829.75","6,927.75","6,815.00","-","1.20%"
"2017년 11월 20일","6,838.50","6,788.75","6,844.75","6,753.25","-","0.59%"
"2017년 11월 17일","6,798.50","6,765.25","6,802.75","6,716.00","-","0.67%"
"2017년 11월 16일","6,753.00","6,765.25","6,809.25","6,723.25","-","0.03%"
"2017년 11월 15일","6,751.25","6,770.00","6,778.00","6,713.50","-","-0.30%"
"2017년 11월 14일","6,771.50","6,905.50","6,915.50","6,752.25","-","-1.83%"
"2017년 11월 13일","6,897.75","6,809.25","6,931.50","6,783.25","-","1.52%"
"2017년 11월 10일","6,794.75","6,832.00","6,869.25","6,780.75","-","-0.49%"
"2017년 11월 09일","6,828.00","6,848.50","6,864.75","6,762.50","-","-0.33%"
"2017년 11월 08일","6,850.50","6,840.25","6,876.00","6,780.50","-","0.36%"
"2017년 11월 07일","6,826.00","6,984.00","6,990.75","6,812.75","-","-2.09%"
"2017년 11월 06일","6,971.50","6,901.75","6,994.25","6,889.25","-","1.31%"
"2017년 11월 03일","6,881.25","6,955.75","6,963.50","6,857.75","-","-0.71%"
"2017년 11월 02일","6,930.25","6,954.50","6,996.25","6,873.00","-","0.01%"
"2017년 11월 01일","6,929.25","6,886.75","7,014.75","6,886.75","-","1.01%"
"2017년 10월 31일","6,860.25","6,861.75","6,920.75","6,821.25","-","-0.02%"
"2017년 10월 30일","6,861.50","6,837.00","6,874.00","6,812.75","-","0.26%"
"2017년 10월 27일","6,843.75","6,992.00","6,994.25","6,783.25","-","-2.22%"
"2017년 10월 26일","6,999.25","7,011.50","7,044.50","6,958.00","-","-0.16%"
"2017년 10월 25일","7,010.75","7,040.50","7,051.75","6,926.50","-","-0.46%"
"2017년 10월 24일","7,043.50","7,019.25","7,120.25","7,007.50","-","0.45%"
"2017년 10월 23일","7,012.00","6,972.25","7,022.50","6,939.75","-","0.60%"
"2017년 10월 20일","6,970.50","6,976.00","7,067.50","6,922.50","-","-0.04%"
"2017년 10월 19일","6,973.25","6,989.25","7,010.75","6,909.75","-","-0.25%"
"2017년 10월 18일","6,990.75","7,054.00","7,079.25","6,983.25","-","-0.68%"
"2017년 10월 17일","7,038.50","7,127.00","7,137.25","7,019.25","-","-1.30%"
"2017년 10월 16일","7,131.50","6,895.25","7,176.25","6,855.25","-","3.51%"
"2017년 10월 13일","6,890.00","6,877.25","6,917.50","6,853.50","-","0.22%"
"2017년 10월 12일","6,875.00","6,815.00","6,903.50","6,788.75","-","0.92%"
"2017년 10월 11일","6,812.50","6,747.00","6,821.50","6,722.25","-","0.91%"
"2017년 10월 10일","6,751.25","6,668.50","6,760.25","6,668.50","-","1.20%"
"2017년 10월 09일","6,671.25","6,651.50","6,684.50","6,630.75","-","0.23%"
"2017년 10월 06일","6,656.00","6,692.00","6,723.50","6,643.00","-","-0.57%"
"2017년 10월 05일","6,694.25","6,508.75","6,708.25","6,505.50","-","2.81%"
"2017년 10월 04일","6,511.25","6,506.50","6,537.00","6,486.00","-","-0.02%"
"2017년 10월 03일","6,512.50","6,486.00","6,536.00","6,439.25","-","0.28%"
"2017년 10월 02일","6,494.50","6,543.50","6,544.50","6,463.25","-","-0.15%"
"2017년 09월 29일","6,504.25","6,554.25","6,581.25","6,482.50","-","-0.71%"
"2017년 09월 28일","6,550.50","6,448.00","6,574.50","6,395.25","-","1.63%"
"2017년 09월 27일","6,445.50","6,416.25","6,491.00","6,414.25","-","0.21%"
"2017년 09월 26일","6,431.75","6,478.00","6,526.25","6,402.00","-","-0.52%"
"2017년 09월 25일","6,465.25","6,485.00","6,510.25","6,436.25","-","-0.16%"
"2017년 09월 22일","6,475.50","6,443.50","6,480.50","6,366.50","-","0.31%"
"2017년 09월 21일","6,455.50","6,516.50","6,516.75","6,426.50","-","-1.21%"
"2017년 09월 20일","6,534.75","6,539.50","6,582.00","6,507.00","-","0.06%"
"2017년 09월 19일","6,530.75","6,543.50","6,562.50","6,506.75","-","0.02%"
"2017년 09월 18일","6,529.50","6,508.00","6,583.25","6,503.25","-","0.58%"
"2017년 09월 15일","6,491.75","6,507.75","6,540.75","6,453.75","-","-0.19%"
"2017년 09월 14일","6,504.25","6,553.50","6,567.75","6,453.00","-","-0.76%"
"2017년 09월 13일","6,554.25","6,677.75","6,692.75","6,529.75","-","-1.79%"
"2017년 09월 12일","6,674.00","6,754.25","6,754.75","6,636.00","-","-1.08%"
"2017년 09월 11일","6,747.00","6,686.25","6,773.75","6,671.75","-","1.01%"
"2017년 09월 08일","6,679.50","6,919.25","6,948.50","6,668.75","-","-3.38%"
"2017년 09월 07일","6,913.50","6,924.75","6,928.75","6,836.25","-","-0.13%"
"2017년 09월 06일","6,922.25","6,872.00","6,926.50","6,864.25","-","0.88%"
"2017년 09월 05일","6,861.75","6,916.75","6,968.50","6,835.25","-","-0.87%"
"2017년 09월 04일","6,922.00","6,866.00","6,923.00","6,851.50","-","1.10%"
"2017년 09월 01일","6,846.75","6,816.00","6,846.75","6,779.25","-","0.50%"
"2017년 08월 31일","6,812.50","6,771.50","6,871.50","6,771.50","-","0.53%"
"2017년 08월 30일","6,776.25","6,796.75","6,833.75","6,762.50","-","-0.40%"
"2017년 08월 29일","6,803.75","6,752.50","6,842.50","6,750.25","-","1.53%"
"2017년 08월 25일","6,701.25","6,701.25","6,745.50","6,662.75","-","0.01%"
"2017년 08월 24일","6,700.75","6,586.25","6,730.25","6,576.50","-","1.79%"
"2017년 08월 23일","6,583.00","6,593.00","6,596.75","6,536.25","-","-0.06%"
"2017년 08월 22일","6,587.00","6,579.50","6,648.00","6,547.25","-","0.21%"
"2017년 08월 21일","6,573.50","6,476.00","6,623.50","6,473.75","-","1.42%"
"2017년 08월 18일","6,481.25","6,442.50","6,535.50","6,440.25","-","0.10%"
"2017년 08월 17일","6,474.50","6,537.75","6,579.25","6,469.25","-","-0.83%"
"2017년 08월 16일","6,529.00","6,361.25","6,575.50","6,355.75","-","2.60%"
"2017년 08월 15일","6,363.50","6,402.75","6,430.75","6,355.50","-","-0.65%"
"2017년 08월 14일","6,405.00","6,426.75","6,445.75","6,376.50","-","-0.33%"
"2017년 08월 11일","6,426.50","6,394.00","6,430.25","6,337.75","-","0.39%"
"2017년 08월 10일","6,401.50","6,459.25","6,479.25","6,385.00","-","-0.82%"
"2017년 08월 09일","6,454.25","6,484.50","6,513.75","6,432.75","-","-0.39%"
"2017년 08월 08일","6,479.75","6,422.75","6,492.50","6,379.25","-","0.98%"
"2017년 08월 07일","6,416.75","6,369.00","6,443.00","6,337.25","-","0.89%"
"2017년 08월 04일","6,360.00","6,346.00","6,385.25","6,318.00","-","0.24%"
"2017년 08월 03일","6,344.75","6,347.00","6,375.50","6,304.25","-","-0.13%"
"2017년 08월 02일","6,352.75","6,338.25","6,364.25","6,309.00","-","0.09%"
"2017년 08월 01일","6,347.25","6,373.25","6,392.00","6,313.25","-","-0.44%"
"2017년 07월 31일","6,375.00","6,344.50","6,428.50","6,339.50","-","0.49%"
"2017년 07월 28일","6,343.75","6,319.50","6,348.25","6,258.50","-","0.35%"
"2017년 07월 27일","6,321.75","6,314.50","6,377.50","6,302.75","-","0.28%"
"2017년 07월 26일","6,304.25","6,256.50","6,398.50","6,235.50","-","0.65%"
"2017년 07월 25일","6,263.75","6,034.00","6,275.25","6,025.00","-","3.85%"
"2017년 07월 24일","6,031.50","5,990.25","6,033.50","5,985.75","-","0.58%"
"2017년 07월 21일","5,996.75","5,978.50","6,051.00","5,971.50","-","0.35%"
"2017년 07월 20일","5,976.00","5,963.00","5,993.00","5,946.50","-","0.17%"
"2017년 07월 19일","5,966.00","6,003.25","6,019.25","5,964.00","-","-0.65%"
"2017년 07월 18일","6,004.75","5,996.25","6,014.50","5,968.00","-","0.02%"
"2017년 07월 17일","6,003.25","5,927.00","6,021.50","5,911.25","-","1.30%"
"2017년 07월 14일","5,926.25","5,871.50","5,931.75","5,864.25","-","1.03%"
"2017년 07월 13일","5,866.00","5,904.00","5,929.50","5,859.75","-","-0.65%"
"2017년 07월 12일","5,904.25","5,887.00","5,932.50","5,883.25","-","0.43%"
"2017년 07월 11일","5,879.25","5,830.75","5,889.75","5,817.00","-","0.80%"
"2017년 07월 10일","5,832.50","5,839.25","5,853.00","5,792.50","-","0.05%"
"2017년 07월 07일","5,829.50","5,842.25","5,868.75","5,812.00","-","-0.33%"
"2017년 07월 06일","5,848.75","5,846.75","5,871.50","5,831.75","-","0.03%"
"2017년 07월 05일","5,847.25","5,892.25","5,908.50","5,816.00","-","-0.70%"
"2017년 07월 04일","5,888.25","5,912.00","5,912.75","5,865.75","-","-0.44%"
"2017년 07월 03일","5,914.00","5,946.25","5,957.50","5,898.50","-","-0.70%"
"2017년 06월 30일","5,955.50","5,924.50","5,964.00","5,894.50","-","0.54%"
"2017년 06월 29일","5,923.75","5,880.50","5,963.00","5,876.50","-","0.77%"
"2017년 06월 28일","5,878.75","5,849.50","5,883.50","5,825.00","-","0.53%"
"2017년 06월 27일","5,847.75","5,798.50","5,867.25","5,779.25","-","0.85%"
"2017년 06월 26일","5,798.75","5,777.00","5,843.00","5,776.50","-","0.04%"
"2017년 06월 23일","5,796.25","5,737.75","5,851.25","5,723.50","-","0.97%"
"2017년 06월 22일","5,740.50","5,742.25","5,774.50","5,691.00","-","0.24%"
"2017년 06월 21일","5,727.00","5,660.50","5,762.00","5,630.25","-","1.05%"
"2017년 06월 20일","5,667.50","5,728.00","5,734.50","5,642.25","-","-1.00%"
"2017년 06월 19일","5,725.00","5,674.25","5,741.75","5,658.00","-","0.94%"
"2017년 06월 16일","5,671.75","5,667.50","5,700.25","5,649.75","-","-0.07%"
"2017년 06월 15일","5,675.50","5,644.75","5,707.50","5,643.00","-","0.18%"
"2017년 06월 14일","5,665.25","5,715.75","5,744.50","5,655.75","-","-1.10%"
"2017년 06월 13일","5,728.25","5,763.25","5,782.25","5,689.50","-","-0.55%"
"2017년 06월 12일","5,759.75","5,815.50","5,825.00","5,750.75","-","-1.23%"
"2017년 06월 09일","5,831.75","5,745.50","5,832.50","5,719.50","-","1.51%"
"2017년 06월 08일","5,745.25","5,623.50","5,746.25","5,611.50","-","2.12%"
"2017년 06월 07일","5,626.25","5,616.25","5,643.25","5,588.00","-","0.16%"
"2017년 06월 06일","5,617.50","5,637.50","5,659.50","5,553.50","-","-0.52%"
"2017년 06월 05일","5,646.75","5,660.75","5,674.00","5,606.25","-","-0.68%"
"2017년 06월 02일","5,685.50","5,685.25","5,690.50","5,575.25","-","-0.30%"
"2017년 06월 01일","5,702.50","5,691.75","5,720.25","5,652.00","-","0.14%"
"2017년 05월 31일","5,694.25","5,660.00","5,701.50","5,633.50","-","0.61%"
"2017년 05월 30일","5,659.50","5,652.00","5,666.75","5,602.25","-","-0.10%"
"2017년 05월 26일","5,665.25","5,720.75","5,738.50","5,633.00","-","-1.06%"
"2017년 05월 25일","5,726.00","5,684.25","5,766.50","5,672.50","-","0.41%"
"2017년 05월 24일","5,702.50","5,710.00","5,713.00","5,636.25","-","-0.34%"
"2017년 05월 23일","5,722.00","5,713.00","5,723.25","5,666.75","-","0.06%"
"2017년 05월 22일","5,718.50","5,682.25","5,719.50","5,654.25","-","0.55%"
"2017년 05월 19일","5,687.25","5,587.75","5,694.25","5,575.00","-","1.91%"
"2017년 05월 18일","5,580.75","5,598.75","5,598.75","5,485.50","-","-0.57%"
"2017년 05월 17일","5,613.00","5,607.25","5,639.50","5,575.75","-","-0.21%"
"2017년 05월 16일","5,624.75","5,596.00","5,624.75","5,563.00","-","0.33%"
"2017년 05월 15일","5,606.50","5,565.50","5,636.00","5,565.25","-","0.67%"
"2017년 05월 12일","5,569.00","5,539.75","5,571.75","5,531.00","-","0.53%"
"2017년 05월 11일","5,539.50","5,508.25","5,626.25","5,492.00","-","0.58%"
"2017년 05월 10일","5,507.75","5,507.00","5,539.75","5,481.75","-","-0.10%"
"2017년 05월 09일","5,513.25","5,498.50","5,550.50","5,477.25","-","0.31%"
"2017년 05월 08일","5,496.00","5,607.75","5,608.00","5,464.25","-","-1.56%"
"2017년 05월 05일","5,583.00","5,544.25","5,590.25","5,523.75","-","0.79%"
"2017년 05월 04일","5,539.25","5,580.75","5,613.50","5,495.25","-","-0.95%"
"2017년 05월 03일","5,592.50","5,790.25","5,791.25","5,591.50","-","-3.64%"
"2017년 05월 02일","5,804.00","5,799.25","5,819.25","5,762.50","-","1.26%"
"2017년 04월 28일","5,732.00","5,713.75","5,749.50","5,700.50","-","0.35%"
"2017년 04월 27일","5,711.75","5,720.50","5,727.50","5,656.50","-","-0.42%"
"2017년 04월 26일","5,736.00","5,704.50","5,737.75","5,694.00","-","0.38%"
"2017년 04월 25일","5,714.50","5,651.50","5,721.50","5,634.25","-","1.06%"
"2017년 04월 24일","5,654.50","5,678.00","5,683.75","5,612.75","-","0.27%"
"2017년 04월 21일","5,639.25","5,640.75","5,685.00","5,598.50","-","0.10%"
"2017년 04월 20일","5,633.75","5,592.00","5,657.75","5,556.00","-","0.67%"
"2017년 04월 19일","5,596.00","5,596.00","5,675.25","5,529.75","-","-0.11%"
"2017년 04월 18일","5,602.25","5,733.50","5,738.75","5,569.00","-","-1.42%"
"2017년 04월 13일","5,682.75","5,623.50","5,732.25","5,623.25","-","0.98%"
"2017년 04월 12일","5,627.75","5,758.25","5,768.50","5,615.75","-","-2.42%"
"2017년 04월 11일","5,767.50","5,744.50","5,792.00","5,710.50","-","0.25%"
"2017년 04월 10일","5,753.25","5,825.00","5,833.75","5,741.50","-","-1.57%"
"2017년 04월 07일","5,845.25","5,859.75","5,895.50","5,754.00","-","-0.55%"
"2017년 04월 06일","5,877.75","5,891.25","5,931.25","5,848.50","-","-0.80%"
"2017년 04월 05일","5,925.00","5,781.75","5,943.75","5,777.00","-","2.50%"
"2017년 04월 04일","5,780.75","5,757.00","5,782.50","5,730.50","-","0.46%"
"2017년 04월 03일","5,754.50","5,840.00","5,872.50","5,749.25","-","-1.77%"
"2017년 03월 31일","5,858.25","5,887.50","5,915.25","5,811.25","-","-0.78%"
"2017년 03월 30일","5,904.50","5,900.25","5,984.50","5,852.50","-","0.01%"
"2017년 03월 29일","5,903.75","5,890.25","5,926.50","5,858.25","-","0.22%"
"2017년 03월 28일","5,890.50","5,806.75","5,902.50","5,769.25","-","1.56%"
"2017년 03월 27일","5,800.00","5,787.25","5,809.75","5,674.00","-","-0.22%"
"2017년 03월 24일","5,812.75","5,830.00","5,838.00","5,776.50","-","-0.71%"
"2017년 03월 23일","5,854.25","5,835.50","5,854.25","5,769.50","-","0.33%"
"2017년 03월 22일","5,834.75","5,767.00","5,836.25","5,716.00","-","1.12%"
"2017년 03월 21일","5,770.00","5,864.75","5,866.75","5,761.75","-","-1.63%"
"2017년 03월 20일","5,865.50","5,918.50","5,948.00","5,851.75","-","-1.30%"
"2017년 03월 17일","5,942.75","5,902.75","5,944.00","5,863.75","-","0.50%"
"2017년 03월 16일","5,913.00","5,894.00","5,947.75","5,890.25","-","0.40%"
"2017년 03월 15일","5,889.50","5,825.50","5,901.50","5,814.00","-","0.95%"
"2017년 03월 14일","5,834.00","5,792.25","5,842.75","5,735.25","-","0.59%"
"2017년 03월 13일","5,799.75","5,753.50","5,823.25","5,751.50","-","1.15%"
"2017년 03월 10일","5,733.75","5,691.75","5,776.50","5,688.00","-","0.70%"
"2017년 03월 09일","5,693.75","5,734.75","5,743.75","5,652.50","-","-0.76%"
"2017년 03월 08일","5,737.50","5,781.75","5,814.25","5,731.50","-","-0.71%"
"2017년 03월 07일","5,778.50","5,862.00","5,876.00","5,759.25","-","-1.27%"
"2017년 03월 06일","5,852.75","5,928.25","5,949.75","5,835.50","-","-1.49%"
"2017년 03월 03일","5,941.50","5,922.00","5,956.00","5,901.50","-","0.25%"
"2017년 03월 02일","5,926.75","6,018.25","6,036.00","5,908.75","-","-1.45%"
"2017년 03월 01일","6,013.75","5,982.25","6,089.75","5,956.50","-","0.52%"
"2017년 02월 28일","5,982.50","5,928.25","5,993.75","5,899.25","-","0.75%"
"2017년 02월 27일","5,937.75","5,931.75","5,954.50","5,878.75","-","0.31%"
"2017년 02월 24일","5,919.25","5,849.50","5,955.25","5,846.25","-","1.14%"
"2017년 02월 23일","5,852.25","6,031.75","6,043.25","5,839.25","-","-2.98%"
"2017년 02월 22일","6,031.75","6,062.50","6,067.00","5,986.25","-","-0.39%"
"2017년 02월 21일","6,055.25","6,065.75","6,092.50","6,031.75","-","-0.18%"
"2017년 02월 20일","6,066.25","5,988.25","6,104.50","5,957.50","-","1.62%"
"2017년 02월 17일","5,969.25","5,988.75","6,036.25","5,920.50","-","-0.37%"
"2017년 02월 16일","5,991.25","6,064.50","6,097.75","5,957.25","-","-1.04%"
"2017년 02월 15일","6,054.00","6,032.25","6,074.00","5,998.50","-","0.16%"
"2017년 02월 14일","6,044.25","6,125.50","6,189.00","5,981.75","-","-1.35%"
"2017년 02월 13일","6,126.75","6,088.50","6,202.25","6,087.75","-","0.65%"
"2017년 02월 10일","6,087.00","5,832.25","6,090.25","5,813.25","-","4.10%"
"2017년 02월 09일","5,847.50","5,880.25","5,893.00","5,815.50","-","-0.34%"
"2017년 02월 08일","5,867.25","5,803.00","5,924.00","5,801.50","-","1.04%"
"2017년 02월 07일","5,806.75","5,840.00","5,854.75","5,785.00","-","-0.68%"
"2017년 02월 06일","5,846.75","5,770.25","5,854.25","5,770.25","-","1.37%"
"2017년 02월 03일","5,767.75","5,887.00","5,903.75","5,754.75","-","-2.29%"
"2017년 02월 02일","5,902.75","5,960.75","5,975.50","5,853.50","-","-0.74%"
"2017년 02월 01일","5,946.75","5,977.75","6,005.50","5,931.50","-","-0.50%"
"2017년 01월 31일","5,976.50","5,852.50","5,997.00","5,837.25","-","2.21%"
"2017년 01월 30일","5,847.25","5,895.50","5,911.25","5,785.50","-","-0.76%"
"2017년 01월 27일","5,892.25","5,832.75","5,902.50","5,823.75","-","0.81%"
"2017년 01월 26일","5,845.00","5,955.50","5,982.25","5,820.50","-","-1.67%"
"2017년 01월 25일","5,944.25","5,951.00","5,972.00","5,887.25","-","-0.07%"
"2017년 01월 24일","5,948.25","5,809.25","5,953.75","5,801.75","-","2.34%"
"2017년 01월 23일","5,812.00","5,765.25","5,861.75","5,761.50","-","0.85%"
"2017년 01월 20일","5,762.75","5,742.25","5,813.25","5,693.75","-","0.47%"
"2017년 01월 19일","5,736.00","5,759.50","5,794.00","5,687.25","-","-0.36%"
"2017년 01월 18일","5,756.75","5,761.00","5,787.75","5,735.50","-","-0.32%"
"2017년 01월 17일","5,775.25","5,848.00","5,855.25","5,727.50","-","-1.15%"
"2017년 01월 16일","5,842.25","5,914.50","5,921.50","5,832.75","-","-1.16%"
"2017년 01월 13일","5,910.75","5,861.75","5,916.00","5,808.50","-","0.57%"
"2017년 01월 12일","5,877.50","5,722.75","5,884.50","5,722.75","-","2.71%"
"2017년 01월 11일","5,722.50","5,753.25","5,788.75","5,711.75","-","-0.38%"
"2017년 01월 10일","5,744.50","5,591.50","5,778.00","5,574.00","-","2.81%"
"2017년 01월 09일","5,587.75","5,605.50","5,618.25","5,552.75","-","-0.13%"
"2017년 01월 06일","5,595.00","5,591.25","5,614.75","5,537.50","-","0.23%"
"2017년 01월 05일","5,582.25","5,648.50","5,697.25","5,575.50","-","-0.91%"
"2017년 01월 04일","5,633.75","5,495.50","5,643.50","5,453.75","-","2.74%"
"2017년 01월 03일","5,483.25","5,549.25","5,616.00","5,481.00","-","-0.64%"
"2016년 12월 30일","5,518.50","5,498.75","5,549.75","5,492.75","-","0.46%"
"2016년 12월 29일","5,493.00","5,520.50","5,568.25","5,477.00","-","-0.44%"
"2016년 12월 28일","5,517.50","5,563.00","5,595.50","5,481.50","-","0.83%"
"2016년 12월 23일","5,472.00","5,530.00","5,549.25","5,463.75","-","-1.01%"
"2016년 12월 22일","5,527.75","5,507.25","5,533.00","5,419.75","-","0.47%"
"2016년 12월 21일","5,501.75","5,520.75","5,558.25","5,498.50","-","-0.26%"
"2016년 12월 20일","5,516.25","5,504.75","5,533.25","5,475.50","-","0.26%"
"2016년 12월 19일","5,501.75","5,617.25","5,637.75","5,459.50","-","-2.52%"
"2016년 12월 16일","5,644.00","5,746.25","5,747.50","5,624.50","-","-1.32%"
"2016년 12월 15일","5,719.25","5,698.75","5,774.00","5,673.50","-","-0.31%"
"2016년 12월 14일","5,737.00","5,690.00","5,757.50","5,667.00","-","0.28%"
"2016년 12월 13일","5,721.25","5,733.25","5,789.50","5,656.75","-","-0.65%"
"2016년 12월 12일","5,758.50","5,897.00","5,908.75","5,755.25","-","-1.19%"
"2016년 12월 09일","5,828.00","5,772.00","5,865.75","5,770.00","-","0.94%"
"2016년 12월 08일","5,774.00","5,815.00","5,874.00","5,748.00","-","-0.97%"
"2016년 12월 07일","5,830.75","5,886.25","5,949.25","5,780.75","-","-0.72%"
"2016년 12월 06일","5,873.00","5,926.25","5,948.75","5,833.50","-","-1.01%"
"2016년 12월 05일","5,933.00","5,768.75","5,968.25","5,726.00","-","2.53%"
"2016년 12월 02일","5,786.50","5,788.75","5,804.25","5,714.50","-","-0.12%"
"2016년 12월 01일","5,793.25","5,812.75","5,869.00","5,751.75","-","-0.08%"
"2016년 11월 30일","5,798.00","5,728.75","5,845.00","5,613.50","-","1.01%"
"2016년 11월 29일","5,739.75","5,865.50","5,885.00","5,698.25","-","-2.19%"
"2016년 11월 28일","5,868.00","5,891.25","6,045.25","5,823.25","-","-0.83%"
"2016년 11월 25일","5,917.00","5,885.25","5,917.75","5,804.00","-","0.99%"
"2016년 11월 24일","5,859.25","5,797.50","5,956.25","5,770.75","-","1.61%"
"2016년 11월 23일","5,766.50","5,618.50","5,785.50","5,564.50","-","2.72%"
"2016년 11월 22일","5,614.00","5,584.00","5,686.00","5,576.50","-","1.01%"
"2016년 11월 21일","5,557.75","5,447.00","5,590.75","5,443.50","-","2.23%"
"2016년 11월 18일","5,436.25","5,463.25","5,513.25","5,403.25","-","-0.78%"
"2016년 11월 17일","5,478.75","5,432.75","5,526.50","5,382.25","-","0.54%"
"2016년 11월 16일","5,449.50","5,537.00","5,540.00","5,401.50","-","-1.36%"
"2016년 11월 15일","5,524.75","5,579.75","5,673.25","5,360.50","-","-0.73%"
